,guesses,green_expected,yellow_expected,green2,green3,green4,green5
5987,mutis,0.2583153347732181,0.9019438444924406,1.4185745140388768,1.676889848812095,1.935205183585313,2.193520518358531
5988,muton,0.2876889848812095,0.8548596112311015,1.4302375809935204,1.71792656587473,2.0056155507559392,2.293304535637149
5989,mutts,0.2501079913606911,0.6570194384449244,1.1572354211663067,1.4073434125269977,1.6574514038876889,1.90755939524838
5990,muxed,0.3200863930885529,0.6375809935205183,1.2777537796976242,1.597840172786177,1.91792656587473,2.238012958963283
5991,muxes,0.2846652267818574,0.7796976241900648,1.3490280777537795,1.633693304535637,1.9183585313174945,2.203023758099352
5992,muzak,0.2505399568034557,0.5701943844492441,1.0712742980561556,1.3218142548596112,1.5723542116630669,1.8228941684665225
5993,muzzy,0.2971922246220302,0.2263498920086393,0.8207343412526997,1.11792656587473,1.4151187904967601,1.7123110151187904
5994,mvule,0.3766738660907127,0.7490280777537797,1.502375809935205,1.8790496760259177,2.2557235421166304,2.632397408207343
5995,myall,0.326133909287257,0.6850971922246221,1.337365010799136,1.663498920086393,1.98963282937365,2.315766738660907
5996,mylar,0.2660907127429806,1.076025917926566,1.6082073434125272,1.8742980561555078,2.1403887688984886,2.406479481641469
5997,mynah,0.2466522678185745,0.8557235421166307,1.3490280777537798,1.595680345572354,1.8423326133909286,2.088984881209503
5998,mynas,0.2021598272138229,1.003023758099352,1.4073434125269977,1.6095032397408207,1.8116630669546434,2.0138228941684666
5999,myoid,0.2807775377969762,0.7580993520518359,1.3196544276457882,1.6004319654427643,1.8812095032397407,2.1619870410367166
6000,myoma,0.2185745140388769,0.7796976241900648,1.2168466522678187,1.4354211663066956,1.6539956803455724,1.8725701943844493
6001,myope,0.3658747300215982,0.8388768898488121,1.5706263498920086,1.9365010799136069,2.3023758099352047,2.6682505399568033
6002,myops,0.1987041036717062,0.8168466522678186,1.214254859611231,1.4129589632829371,1.6116630669546435,1.8103671706263498
6003,myopy,0.3403887688984881,0.4120950323974082,1.0928725701943844,1.4332613390928726,1.7736501079913607,2.1140388768898486
6004,mysid,0.2099352051835853,0.8047516198704103,1.224622030237581,1.4345572354211662,1.6444924406047514,1.8544276457883369
6005,mythi,0.120950323974082,0.9192224622030236,1.1611231101511876,1.2820734341252695,1.4030237580993516,1.5239740820734335
6006,myths,0.1317494600431965,0.895464362850972,1.158963282937365,1.2907127429805614,1.422462203023758,1.5542116630669545
6007,mythy,0.2734341252699784,0.4907127429805615,1.0375809935205182,1.3110151187904968,1.5844492440604752,1.8578833693304535
6008,myxos,0.1339092872570194,0.7481641468682505,1.0159827213822892,1.1498920086393087,1.283801295896328,1.4177105831533474
6009,mzees,0.2764578833693304,0.6639308855291577,1.2168466522678185,1.493304535637149,1.7697624190064793,2.0462203023758097
6010,naams,0.3244060475161987,0.7308855291576674,1.3796976241900647,1.7041036717062634,2.028509719222462,2.352915766738661
6011,naans,0.3736501079913606,0.5628509719222462,1.3101511879049674,1.6838012958963282,2.0574514038876885,2.4311015118790493
6012,nabes,0.3244060475161987,1.1429805615550757,1.791792656587473,2.116198704103672,2.440604751619871,2.7650107991360695
6013,nabis,0.2552915766738661,1.03585313174946,1.546436285097192,1.8017278617710581,2.0570194384449243,2.3123110151187904
6014,nabks,0.2107991360691144,0.8881209503239741,1.309719222462203,1.5205183585313173,1.7313174946004317,1.9421166306695463
6015,nabla,0.2691144708423326,0.7857451403887689,1.323974082073434,1.5930885529157668,1.862203023758099,2.131317494600432
6016,nabob,0.2332613390928725,0.808207343412527,1.274730021598272,1.5079913606911446,1.741252699784017,1.9745140388768896
6017,nache,0.3658747300215982,1.076889848812095,1.8086393088552914,2.1745140388768895,2.540388768898488,2.9062634989200857
6018,nacho,0.208207343412527,1.0695464362850973,1.4859611231101513,1.6941684665226782,1.9023758099352053,2.1105831533477324
6019,nacre,0.4194384449244061,1.2211663066954643,2.0600431965442763,2.4794816414686824,2.8989200863930886,3.318358531317495
6020,nadas,0.2652267818574514,0.8211663066954643,1.3516198704103672,1.6168466522678187,1.88207343412527,2.1473002159827215
6021,naeve,0.4259179265658747,0.7982721382289417,1.650107991360691,2.0760259179265654,2.5019438444924402,2.927861771058315
6022,naevi,0.2479481641468682,1.181425485961123,1.6773218142548596,1.9252699784017278,2.173218142548596,2.421166306695464
6023,naffs,0.1883369330453563,0.8064794816414687,1.1831533477321812,1.3714902807775375,1.559827213822894,1.74816414686825
6024,nagas,0.2617710583153347,0.7943844492440605,1.31792656587473,1.5796976241900644,1.8414686825053992,2.103239740820734
6025,naggy,0.3658747300215982,0.578401727861771,1.3101511879049674,1.6760259179265657,2.0419006479481636,2.407775377969762
6026,nagor,0.3244060475161987,1.087257019438445,1.7360691144708424,2.060475161987041,2.3848812095032397,2.7092872570194384
6027,nahal,0.2885529157667386,0.8146868250539957,1.391792656587473,1.6803455723542116,1.9688984881209501,2.2574514038876887
6028,naiad,0.3831533477321814,0.7161987041036717,1.4825053995680344,1.865658747300216,2.248812095032397,2.631965442764579
6029,naifs,0.2924406047516198,0.9723542116630668,1.5572354211663064,1.8496760259179261,2.142116630669546,2.434557235421166
6030,naiks,0.3010799136069114,0.9619870410367172,1.56414686825054,1.8652267818574515,2.1663066954643626,2.467386609071274
6031,nails,0.3473002159827213,1.107991360691145,1.8025917926565875,2.149892008639309,2.4971922246220304,2.8444924406047516
6032,naira,0.3550755939524838,0.9460043196544276,1.656155507559395,2.011231101511879,2.366306695464363,2.7213822894168467
6033,nairu,0.3278617710583153,1.1403887688984882,1.796112311015119,2.123974082073434,2.4518358531317492,2.7796976241900646
6034,naked,0.3403887688984881,0.9922246220302376,1.673002159827214,2.013390928725702,2.3537796976241903,2.694168466522678
6035,naker,0.3809935205183585,1.1533477321814254,1.9153347732181425,2.296328293736501,2.677321814254859,3.058315334773218
6036,nakfa,0.194816414686825,0.6414686825053996,1.0311015118790496,1.2259179265658746,1.4207343412526996,1.6155507559395246
6037,nalas,0.2807775377969762,0.925269978401728,1.4868250539956804,1.7676025917926566,2.0483801295896327,2.3291576673866086
6038,naled,0.3831533477321814,1.1416846652267818,1.9079913606911445,2.2911447084233263,2.674298056155507,3.057451403887689
6039,nalla,0.2924406047516198,0.6777537796976242,1.2626349892008637,1.5550755939524836,1.8475161987041036,2.1399568034557235
6040,named,0.3615550755939525,1.0125269978401727,1.7356371490280778,2.09719222462203,2.4587473002159825,2.820302375809935
6041,namer,0.4021598272138229,1.1736501079913606,1.9779697624190065,2.380129589632829,2.782289416846652,3.184449244060475
6042,names,0.326133909287257,1.1546436285097192,1.8069114470842331,2.13304535637149,2.4591792656587472,2.7853131749460043
6043,namma,0.2302375809935205,0.5650107991360691,1.0254859611231102,1.2557235421166306,1.485961123110151,1.7161987041036717
6044,namus,0.2241900647948164,0.9982721382289416,1.4466522678185743,1.6708423326133908,1.8950323974082073,2.1192224622030236
6045,nanas,0.2928725701943844,0.6436285097192225,1.2293736501079913,1.5222462203023757,1.81511879049676,2.1079913606911447
6046,nance,0.4552915766738661,0.8336933045356372,1.7442764578833694,2.1995680345572355,2.6548596112311014,3.1101511879049673
6047,nancy,0.4298056155507559,0.583585313174946,1.4431965442764578,1.8730021598272137,2.3028077753779694,2.7326133909287256
6048,nandu,0.2371490280777538,0.7598272138228942,1.2341252699784018,1.4712742980561555,1.7084233261339095,1.945572354211663
6049,nanna,0.3131749460043196,0.3576673866090712,0.9840172786177104,1.29719222462203,1.6103671706263496,1.9235421166306692
6050,nanos,0.2794816414686825,0.9174946004319654,1.4764578833693305,1.7559395248380127,2.0354211663066955,2.3149028077753777
6051,nanua,0.2699784017278617,0.5974082073434125,1.1373650107991358,1.4073434125269975,1.6773218142548592,1.9473002159827209
6052,napas,0.2578833693304536,0.8181425485961124,1.3339092872570195,1.5917926565874732,1.8496760259179266,2.1075593952483804
6053,naped,0.3602591792656587,1.0345572354211665,1.7550755939524838,2.1153347732181427,2.475593952483801,2.83585313174946
6054,napes,0.3248380129589633,1.1766738660907128,1.8263498920086394,2.151187904967603,2.476025917926566,2.800863930885529
6055,napoo,0.2539956803455723,0.8509719222462203,1.3589632829373648,1.6129589632829373,1.8669546436285094,2.120950323974082
6056,nappa,0.2211663066954643,0.5965442764578833,1.0388768898488119,1.2600431965442762,1.4812095032397405,1.7023758099352047
6057,nappe,0.3762419006479481,0.8669546436285097,1.619438444924406,1.995680345572354,2.371922246220302,2.74816414686825
6058,nappy,0.350755939524838,0.6168466522678185,1.3183585313174946,1.6691144708423327,2.0198704103671705,2.370626349892009
6059,naras,0.3032397408207343,0.9848812095032398,1.5913606911447085,1.8946004319654426,2.1978401727861767,2.5010799136069113
6060,narco,0.3079913606911447,1.167602591792657,1.7835853131749464,2.091576673866091,2.3995680345572357,2.7075593952483805
6061,narcs,0.2984881209503239,1.152915766738661,1.7498920086393088,2.0483801295896327,2.3468682505399565,2.6453563714902804
6062,nards,0.2626349892008639,1.1550755939524835,1.6803455723542113,1.9429805615550753,2.2056155507559394,2.468250539956803
6063,nares,0.3701943844492441,1.34341252699784,2.083801295896328,2.4539956803455723,2.8241900647948164,3.1943844492440605
6064,naric,0.2989200863930885,1.1654427645788337,1.7632829373650107,2.062203023758099,2.361123110151188,2.660043196544276
6065,naris,0.3010799136069114,1.2362850971922246,1.8384449244060472,2.139524838012959,2.44060475161987,2.7416846652267814
6066,narks,0.2565874730021598,1.0885529157667386,1.6017278617710582,1.858315334773218,2.114902807775378,2.3714902807775378
6067,narky,0.3982721382289417,0.860475161987041,1.6570194384449244,2.0552915766738664,2.453563714902808,2.8518358531317496
6068,narre,0.465658747300216,1.0073434125269978,1.9386609071274297,2.4043196544276455,2.869978401727862,3.335637149028078
6069,nashi,0.1982721382289416,1.141252699784017,1.5377969762419004,1.7360691144708418,1.9343412526997836,2.132613390928725
6070,natch,0.3205183585313175,0.9546436285097192,1.595680345572354,1.9161987041036717,2.2367170626349893,2.5572354211663066
6071,nates,0.3477321814254859,1.29244060475162,1.9879049676025917,2.3356371490280776,2.6833693304535635,3.0311015118790494
6072,natis,0.2786177105831533,1.1853131749460044,1.742548596112311,2.0211663066954646,2.2997840172786175,2.5784017278617712
6073,natty,0.4120950323974082,0.7123110151187905,1.5365010799136067,1.948596112311015,2.360691144708423,2.7727861771058313
6074,nauch,0.3438444924406048,0.8406047516198704,1.5282937365010798,1.8721382289416848,2.2159827213822894,2.5598272138228944
6075,naunt,0.4060475161987041,0.7192224622030238,1.531317494600432,1.937365010799136,2.3434125269978403,2.749460043196544
6076,navar,0.3300215982721382,0.755939524838013,1.4159827213822893,1.7460043196544275,2.0760259179265654,2.406047516198704
6077,naves,0.3209503239740821,1.095464362850972,1.737365010799136,2.0583153347732184,2.3792656587473004,2.7002159827213825
6078,navew,0.3127429805615551,0.920950323974082,1.5464362850971922,1.8591792656587471,2.1719222462203023,2.4846652267818574
6079,navvy,0.3451403887688984,0.5308855291576674,1.2211663066954643,1.5663066954643625,1.9114470842332612,2.2565874730021593
6080,nawab,0.2332613390928725,0.6259179265658747,1.0924406047516197,1.3257019438444924,1.5589632829373647,1.7922246220302374
6081,nazes,0.3045356371490281,1.062634989200864,1.6717062634989202,1.9762419006479481,2.2807775377969763,2.5853131749460045
6082,nazir,0.3114470842332613,0.9745140388768898,1.5974082073434124,1.9088552915766737,2.220302375809935,2.531749460043196
6083,nazis,0.2354211663066954,0.9555075593952485,1.4263498920086393,1.6617710583153347,1.89719222462203,2.1326133909287255
6084,nduja,0.1244060475161987,0.8742980561555076,1.123110151187905,1.2475161987041037,1.3719222462203025,1.496328293736501
6085,neafe,0.4509719222462203,0.7978401727861771,1.6997840172786178,2.150755939524838,2.6017278617710584,3.0526997840172787
6086,neals,0.3386609071274298,1.2928725701943844,1.970194384449244,2.308855291576674,2.6475161987041034,2.9861771058315334
6087,neaps,0.2902807775377969,1.211231101511879,1.7917926565874729,2.08207343412527,2.3723542116630667,2.6626349892008636
6088,nears,0.334341252699784,1.3792656587473002,2.0479481641468684,2.3822894168466524,2.7166306695464364,3.0509719222462204
6089,neath,0.3732181425485961,1.16414686825054,1.9105831533477322,2.2838012958963283,2.6570194384449244,3.0302375809935205
6090,neats,0.3287257019438445,1.3114470842332613,1.9688984881209501,2.297624190064795,2.626349892008639,2.9550755939524835
6091,nebek,0.3313174946004319,0.6388768898488121,1.3015118790496758,1.6328293736501078,1.9641468682505399,2.295464362850972
6092,nebel,0.3498920086393088,0.8125269978401728,1.5123110151187904,1.862203023758099,2.212095032397408,2.561987041036717
6093,necks,0.1840172786177105,1.0565874730021598,1.4246220302375807,1.6086393088552913,1.7926565874730018,1.9766738660907124
6094,neddy,0.3399568034557235,0.7028077753779698,1.3827213822894167,1.7226781857451403,2.0626349892008635,2.402591792656587
6095,needs,0.2423326133909287,0.9516198704103672,1.4362850971922247,1.6786177105831532,1.9209503239740822,2.1632829373650106
6096,neeld,0.31792656587473,0.8889848812095033,1.5248380129589632,1.8427645788336933,2.1606911447084234,2.4786177105831535
6097,neele,0.4496760259179265,0.5995680345572354,1.4989200863930883,1.948596112311015,2.3982721382289416,2.847948164146868
6098,neemb,0.2311015118790496,0.780561555075594,1.2427645788336932,1.4738660907127428,1.7049676025917924,1.936069114470842
6099,neems,0.2419006479481641,0.920950323974082,1.4047516198704102,1.6466522678185744,1.8885529157667384,2.1304535637149025
6100,neeps,0.2341252699784017,0.9494600431965444,1.4177105831533479,1.6518358531317494,1.8859611231101512,2.120086393088553
6101,neese,0.4531317494600432,0.5831533477321814,1.4894168466522677,1.942548596112311,2.3956803455723543,2.8488120950323976
6102,neeze,0.3883369330453564,0.3965442764578833,1.1732181425485961,1.5615550755939525,1.9498920086393088,2.3382289416846653
6103,negro,0.2401727861771058,1.234989200863931,1.7153347732181425,1.9555075593952482,2.195680345572354,2.43585313174946
6104,negus,0.2004319654427646,1.0863930885529158,1.4872570194384451,1.6876889848812096,1.8881209503239742,2.088552915766739
6105,neifs,0.2660907127429806,1.0622030237580993,1.5943844492440604,1.860475161987041,2.1265658747300216,2.3926565874730024
6106,neist,0.4181425485961123,1.1092872570194383,1.945572354211663,2.363714902807775,2.781857451403887,3.1999999999999997
6107,neive,0.4380129589632829,0.6734341252699784,1.5494600431965442,1.987473002159827,2.42548596112311,2.8634989200863927
6108,nelis,0.252267818574514,1.266522678185745,1.771058315334773,2.023326133909287,2.275593952483801,2.527861771058315
6109,nelly,0.3956803455723542,0.7879049676025918,1.5792656587473002,1.9749460043196543,2.3706263498920084,2.7663066954643627
6110,nemas,0.232829373650108,1.2479481641468682,1.7136069114470842,1.9464362850971921,2.1792656587473003,2.412095032397408
6111,nemns,0.241036717062635,0.857451403887689,1.339524838012959,1.580561555075594,1.8215982721382291,2.062634989200864
6112,nempt,0.2777537796976242,0.9818574514038876,1.5373650107991361,1.8151187904967603,2.0928725701943844,2.3706263498920084
6113,nenes,0.3334773218142549,0.7105831533477321,1.377537796976242,1.7110151187904967,2.0444924406047518,2.3779697624190064
6114,neons,0.3200863930885529,0.940388768898488,1.5805615550755938,1.9006479481641467,2.2207343412526996,2.5408207343412528
6115,neper,0.3745140388768898,0.9041036717062636,1.653131749460043,2.027645788336933,2.402159827213823,2.7766738660907127
6116,nepit,0.323110151187905,1.087257019438445,1.733477321814255,2.05658747300216,2.379697624190065,2.70280777537797
6117,neral,0.3287257019438445,1.3978401727861771,2.055291576673866,2.3840172786177103,2.712742980561555,3.0414686825054
6118,nerds,0.2362850971922246,1.2449244060475162,1.7174946004319653,1.95377969762419,2.1900647948164145,2.4263498920086395
6119,nerka,0.2423326133909287,1.2920086393088552,1.7766738660907127,2.019006479481641,2.26133909287257,2.503671706263499
6120,nerks,0.2302375809935205,1.178401727861771,1.6388768898488122,1.8691144708423326,2.099352051835853,2.3295896328293737
6121,nerol,0.3153347732181425,1.309719222462203,1.940388768898488,2.2557235421166304,2.5710583153347732,2.886393088552915
6122,nerts,0.2665226781857451,1.3429805615550756,1.8760259179265657,2.142548596112311,2.4090712742980562,2.6755939524838013
6123,nertz,0.2526997840172786,1.1053995680345572,1.6107991360691143,1.863498920086393,2.1161987041036716,2.3688984881209505
6124,nervy,0.3680345572354211,0.931317494600432,1.6673866090712743,2.0354211663066955,2.4034557235421166,2.7714902807775377
6125,nests,0.2306695464362851,1.0384449244060474,1.4997840172786177,1.7304535637149026,1.961123110151188,2.191792656587473
6126,netes,0.3213822894168466,1.0008639308855292,1.6436285097192225,1.965010799136069,2.2863930885529156,2.6077753779697623
6127,netop,0.2496760259179265,1.1719222462203025,1.6712742980561555,1.9209503239740822,2.1706263498920086,2.420302375809935
6128,netts,0.244060475161987,1.0302375809935205,1.5183585313174945,1.7624190064794814,2.0064794816414686,2.2505399568034554
6129,netty,0.3857451403887689,0.8021598272138228,1.5736501079913605,1.9593952483801296,2.3451403887688986,2.7308855291576672
6130,neuks,0.2311015118790496,1.013390928725702,1.475593952483801,1.7066954643628507,1.9377969762419003,2.16889848812095
6131,neume,0.4038876889848812,0.6898488120950323,1.4976241900647946,1.901511879049676,2.305399568034557,2.7092872570194384
6132,neums,0.2367170626349892,1.049244060475162,1.5226781857451406,1.7593952483801296,1.9961123110151189,2.232829373650108
6133,nevel,0.3464362850971922,0.7650107991360691,1.4578833693304536,1.8043196544276456,2.1507559395248377,2.4971922246220304
6134,neves,0.2946004319654428,0.8038876889848812,1.3930885529157666,1.6876889848812096,1.9822894168466523,2.276889848812095
6135,nevus,0.1926565874730021,1.0289416846652268,1.414254859611231,1.6069114470842332,1.7995680345572351,1.9922246220302373
6136,newbs,0.1576673866090712,1.0012958963282936,1.316630669546436,1.4742980561555072,1.6319654427645784,1.7896328293736496
6137,newed,0.3200863930885529,0.6911447084233261,1.331317494600432,1.6514038876889847,1.9714902807775379,2.2915766738660905
6138,newel,0.3365010799136069,0.7943844492440605,1.4673866090712742,1.8038876889848812,2.140388768898488,2.476889848812095
6139,newie,0.3827213822894168,0.7481641468682505,1.5136069114470843,1.896328293736501,2.2790496760259176,2.6617710583153347
6140,newsy,0.3624190064794816,0.8613390928725702,1.5861771058315335,1.948596112311015,2.311015118790497,2.6734341252699783
6141,newts,0.2073434125269978,1.1244060475161988,1.5390928725701944,1.7464362850971922,1.95377969762419,2.1611231101511876
6142,nexts,0.2012958963282937,1.062634989200864,1.4652267818574514,1.666522678185745,1.8678185745140388,2.0691144708423326
6143,nexus,0.1766738660907127,0.9965442764578832,1.3498920086393087,1.5265658747300215,1.703239740820734,1.8799136069114466
6144,ngaio,0.2470842332613391,1.0825053995680345,1.5766738660907127,1.8237580993520517,2.070842332613391,2.31792656587473
6145,ngana,0.2600431965442764,0.5395248380129589,1.0596112311015116,1.319654427645788,1.5796976241900644,1.8397408207343409
6146,ngati,0.2185745140388769,1.1084233261339094,1.545572354211663,1.7641468682505401,1.982721382289417,2.201295896328294
6147,ngoma,0.183585313174946,0.9952483801295896,1.3624190064794817,1.5460043196544277,1.7295896328293736,1.9131749460043195
6148,ngwee,0.3524838012958963,0.6285097192224622,1.3334773218142548,1.6859611231101512,2.0384449244060474,2.3909287257019436
6149,nicad,0.2488120950323974,1.0138228941684666,1.5114470842332615,1.7602591792656588,2.0090712742980563,2.257883369330454
6150,nicht,0.2488120950323974,0.9136069114470844,1.4112311015118792,1.6600431965442766,1.9088552915766739,2.1576673866090714
6151,nicks,0.1667386609071274,0.8976241900647948,1.2311015118790496,1.397840172786177,1.5645788336933044,1.731317494600432
6152,nicol,0.2518358531317494,1.0289416846652268,1.5326133909287256,1.784449244060475,2.0362850971922244,2.288120950323974
6153,nidal,0.2734341252699784,1.0751619870410367,1.6220302375809936,1.895464362850972,2.1688984881209503,2.4423326133909287
6154,nided,0.3239740820734341,0.8181425485961124,1.4660907127429805,1.7900647948164146,2.1140388768898486,2.4380129589632826
6155,nides,0.2885529157667386,1.1105831533477322,1.6876889848812093,1.976241900647948,2.2647948164146863,2.5533477321814253
6156,nidor,0.2842332613390929,1.0449244060475162,1.613390928725702,1.897624190064795,2.1818574514038875,2.4660907127429805
6157,nidus,0.186609071274298,0.9542116630669546,1.3274298056155507,1.5140388768898485,1.7006479481641466,1.8872570194384446
6158,niefs,0.2103671706263498,1.11792656587473,1.5386609071274295,1.7490280777537794,1.9593952483801291,2.169762419006479
6159,nieve,0.3822894168466522,0.729157667386609,1.4937365010799133,1.8760259179265657,2.2583153347732177,2.64060475161987
6160,nifes,0.2669546436285097,1.06133909287257,1.5952483801295894,1.8622030237580989,2.1291576673866084,2.396112311015118
6161,niffs,0.1447084233261339,0.7373650107991361,1.0267818574514038,1.1714902807775378,1.3161987041036718,1.4609071274298056
6162,niffy,0.2863930885529158,0.5092872570194384,1.08207343412527,1.3684665226781858,1.6548596112311016,1.9412526997840174
6163,nifty,0.3313174946004319,0.7429805615550756,1.4056155507559396,1.7369330453563714,2.068250539956803,2.399568034557235
6164,niger,0.3611231101511879,1.1028077753779697,1.8250539956803455,2.1861771058315336,2.5473002159827214,2.908423326133909
6165,nighs,0.1598272138228941,0.9170626349892008,1.236717062634989,1.3965442764578833,1.5563714902807773,1.7161987041036713
6166,nihil,0.2427645788336933,0.7278617710583153,1.2133909287257019,1.4561555075593953,1.6989200863930884,1.9416846652267816
6167,nikab,0.183585313174946,0.92829373650108,1.295464362850972,1.4790496760259182,1.662634989200864,1.84622030237581
6168,nikah,0.238876889848812,0.9213822894168466,1.3991360691144705,1.6380129589632826,1.8768898488120946,2.1157667386609065
6169,nikau,0.1792656587473002,1.0146868250539958,1.373218142548596,1.5524838012958964,1.7317494600431966,1.9110151187904967
6170,nills,0.2367170626349892,0.8570194384449245,1.3304535637149029,1.567170626349892,1.8038876889848812,2.0406047516198704
6171,nimbi,0.1447084233261339,0.6267818574514039,0.9161987041036717,1.0609071274298056,1.2056155507559394,1.3503239740820734
6172,nimbs,0.1555075593952483,0.8721382289416847,1.1831533477321812,1.3386609071274296,1.494168466522678,1.6496760259179262
6173,nimps,0.1667386609071274,0.8950323974082074,1.2285097192224623,1.3952483801295896,1.561987041036717,1.7287257019438445
6174,niner,0.3922246220302375,0.9520518358531318,1.736501079913607,2.1287257019438446,2.520950323974082,2.913174946004319
6175,nines,0.3161987041036717,0.9330453563714904,1.5654427645788338,1.8816414686825054,2.197840172786177,2.514038876889849
6176,ninon,0.2764578833693304,0.5421166306695464,1.0950323974082072,1.3714902807775378,1.647948164146868,1.9244060475161984
6177,nipas,0.2142548596112311,1.1110151187904969,1.5395248380129591,1.7537796976241902,1.9680345572354212,2.1822894168466522
6178,nippy,0.3071274298056155,0.547732181425486,1.161987041036717,1.4691144708423325,1.776241900647948,2.0833693304535634
6179,niqab,0.1788336933045356,0.8583153347732182,1.2159827213822894,1.394816414686825,1.5736501079913605,1.752483801295896
6180,nirls,0.2591792656587473,1.1654427645788337,1.6838012958963282,1.9429805615550757,2.2021598272138228,2.4613390928725702
6181,nirly,0.4008639308855292,0.937365010799136,1.7390928725701944,2.1399568034557235,2.5408207343412528,2.941684665226782
6182,nisei,0.279913606911447,0.9697624190064796,1.5295896328293737,1.8095032397408208,2.089416846652268,2.3693304535637147
6183,nisse,0.3939524838012959,0.8665226781857451,1.654427645788337,2.0483801295896327,2.4423326133909287,2.8362850971922247
6184,nisus,0.1887688984881209,0.813390928725702,1.1909287257019439,1.3796976241900647,1.5684665226781855,1.7572354211663064
6185,niter,0.3801295896328294,1.2423326133909287,2.0025917926565873,2.382721382289417,2.762850971922246,3.142980561555076
6186,nites,0.3041036717062635,1.2233261339092871,1.8315334773218142,2.135637149028078,2.4397408207343414,2.743844492440605
6187,nitid,0.2704103671706263,0.7049676025917927,1.2457883369330451,1.5161987041036715,1.786609071274298,2.0570194384449243
6188,niton,0.2643628509719222,0.8414686825053995,1.370194384449244,1.6345572354211662,1.8989200863930882,2.1632829373650106
6189,nitre,0.3995680345572354,1.2228941684665229,2.0220302375809935,2.4215982721382288,2.8211663066954644,3.2207343412527
6190,nitro,0.2419006479481641,1.2155507559395249,1.6993520518358531,1.9412526997840172,2.183153347732181,2.4250539956803454
6191,nitry,0.3740820734341252,0.9727861771058316,1.720950323974082,2.095032397408207,2.4691144708423325,2.8431965442764575
6192,nitty,0.3684665226781857,0.6431965442764579,1.3801295896328294,1.7485961123110147,2.1170626349892006,2.4855291576673864
6193,nival,0.2622030237580993,0.9909287257019438,1.5153347732181424,1.7775377969762416,2.039740820734341,2.30194384449244
6194,nixed,0.2967602591792657,0.8518358531317495,1.4453563714902808,1.7421166306695466,2.038876889848812,2.335637149028078
6195,nixer,0.337365010799136,1.0129589632829374,1.6876889848812096,2.0250539956803455,2.3624190064794814,2.6997840172786174
6196,nixes,0.2613390928725702,0.993952483801296,1.5166306695464362,1.7779697624190065,2.039308855291577,2.300647948164147
6197,nixie,0.3593952483801296,0.6397408207343412,1.3585313174946005,1.71792656587473,2.0773218142548595,2.436717062634989
6198,nizam,0.1965442764578833,0.8565874730021599,1.2496760259179265,1.4462203023758098,1.642764578833693,1.8393088552915764
6199,nkosi,0.2038876889848812,0.9576673866090712,1.3654427645788336,1.569330453563715,1.773218142548596,1.977105831533477
6200,noahs,0.2967602591792657,1.0539956803455723,1.6475161987041038,1.9442764578833693,2.2410367170626353,2.537796976241901
6201,nobby,0.3287257019438445,0.5006479481641468,1.1580993520518357,1.4868250539956802,1.8155507559395248,2.144276457883369
6202,nocks,0.2,0.8755939524838013,1.2755939524838014,1.4755939524838015,1.6755939524838013,1.8755939524838015
6203,nodal,0.3066954643628509,1.0531317494600432,1.666522678185745,1.9732181425485957,2.279913606911447,2.5866090712742977
6204,noddy,0.3559395248380129,0.5218142548596112,1.2336933045356369,1.58963282937365,1.9455723542116627,2.3015118790496754
6205,nodes,0.3218142548596112,1.0885529157667386,1.7321814254859609,2.0539956803455723,2.3758099352051834,2.6976241900647944
6206,nodus,0.2198704103671706,0.9321814254859612,1.3719222462203025,1.591792656587473,1.8116630669546434,2.031533477321814
6207,noels,0.2984881209503239,1.2315334773218145,1.8285097192224624,2.1269978401727863,2.42548596112311,2.723974082073434
6208,noggs,0.2138228941684665,0.7153347732181425,1.1429805615550754,1.356803455723542,1.5706263498920086,1.7844492440604751
6209,nohow,0.2047516198704103,0.6060475161987041,1.0155507559395247,1.220302375809935,1.4250539956803454,1.6298056155507554
6210,noils,0.3369330453563715,1.0168466522678186,1.6907127429805615,2.027645788336933,2.3645788336933045,2.7015118790496757
6211,noily,0.4786177105831533,0.7887688984881209,1.7460043196544275,2.2246220302375805,2.703239740820734,3.181857451403887
6212,noint,0.4393088552915766,0.6665226781857452,1.5451403887688984,1.9844492440604748,2.4237580993520513,2.863066954643628
6213,noirs,0.3326133909287257,1.1032397408207344,1.7684665226781857,2.1010799136069114,2.4336933045356375,2.7663066954643627
6214,noles,0.337365010799136,1.1926565874730022,1.867386609071274,2.20475161987041,2.542116630669546,2.879481641468682
6215,nolls,0.2699784017278617,0.8349892008639309,1.3749460043196544,1.644924406047516,1.9149028077753778,2.1848812095032395
6216,nolos,0.2570194384449244,0.8522678185745141,1.3663066954643628,1.6233261339092873,1.8803455723542117,2.137365010799136
6217,nomas,0.2488120950323974,1.0669546436285098,1.5645788336933046,1.813390928725702,2.0622030237580993,2.311015118790497
6218,nomen,0.3563714902807775,0.7663066954643628,1.4790496760259177,1.8354211663066953,2.191792656587473,2.5481641468682503
6219,nomes,0.3157667386609071,1.0634989200863931,1.6950323974082073,2.0107991360691146,2.3265658747300213,2.642332613390929
6220,nomic,0.2444924406047516,0.8855291576673866,1.3745140388768897,1.6190064794816412,1.863498920086393,2.1079913606911447
6221,nomoi,0.2246220302375809,0.7468682505399568,1.1961123110151186,1.4207343412526994,1.6453563714902804,1.8699784017278613
6222,nomos,0.2354211663066954,0.723110151187905,1.1939524838012958,1.4293736501079912,1.6647948164146866,1.900215982721382
